timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480054594354,553,Get Weather,200,OK,Weather Predictor Test Cases 1-23,text,true,,4146,15,15,553,0
1480054590832,4194,Post Weather,200,OK,Weather Predictor Test Cases 1-16,text,true,,4638,15,15,3364,0
1480054595029,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-16,text,true,,2380,15,15,0,0
1480054590520,4606,Post Weather,200,OK,Weather Predictor Test Cases 1-15,text,true,,3384,14,14,4018,0
1480054595130,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-15,text,true,,2381,14,14,0,0
1480054594879,705,Login,200,OK,Weather Predictor Test Cases 1-29,text,true,,3599,14,14,705,0
1480054594047,1592,Send Login,200,OK,Weather Predictor Test Cases 1-26,text,true,,3206,14,14,849,0
1480054594905,808,Get Weather,200,OK,Weather Predictor Test Cases 1-25,text,true,,4146,14,14,808,0
1480054595379,385,Login,200,OK,Weather Predictor Test Cases 1-30,text,true,,3599,14,14,385,0
1480054594762,1065,Send Login,200,OK,Weather Predictor Test Cases 1-28,text,true,,3206,14,14,710,0
1480054595830,641,Get Weather,200,OK,Weather Predictor Test Cases 1-28,text,true,,4146,16,16,641,0
1480054595641,840,Get Weather,200,OK,Weather Predictor Test Cases 1-26,text,true,,4146,16,16,840,0
1480054595879,680,Login,200,OK,Weather Predictor Test Cases 1-31,text,true,,3603,16,16,680,0
1480054595587,1021,Send Login,200,OK,Weather Predictor Test Cases 1-29,text,true,,3206,16,16,689,0
1480054594757,1881,Send Login,200,OK,Weather Predictor Test Cases 1-27,text,true,,3206,16,16,956,0
1480054592600,4076,Post Weather,200,OK,Weather Predictor Test Cases 1-18,text,true,,4638,16,16,3383,0
1480054596678,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-18,text,true,,2381,16,16,0,0
1480054596380,369,Login,200,OK,Weather Predictor Test Cases 1-32,text,true,,3601,15,15,369,0
1480054592687,4113,Post Weather,200,OK,Weather Predictor Test Cases 1-19,text,true,,3380,15,15,3579,0
1480054596803,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-19,text,true,,2380,15,15,0,0
1480054591829,5047,Post Weather,200,OK,Weather Predictor Test Cases 1-17,text,true,,4638,14,14,4457,0
1480054596880,3,Debug Sampler,200,OK,Weather Predictor Test Cases 1-17,text,true,,2380,14,14,0,0
1480054595767,1495,Send Login,200,OK,Weather Predictor Test Cases 1-30,text,true,,3206,14,14,739,0
1480054596612,651,Get Weather,200,OK,Weather Predictor Test Cases 1-29,text,true,,4146,14,14,651,0
1480054596886,748,Login,200,OK,Weather Predictor Test Cases 1-33,text,true,,3599,15,15,747,0
1480054596640,1026,Get Weather,200,OK,Weather Predictor Test Cases 1-27,text,true,,4146,15,15,1025,0
1480054597381,441,Login,200,OK,Weather Predictor Test Cases 1-34,text,true,,3599,15,15,441,0
1480054597265,591,Get Weather,200,OK,Weather Predictor Test Cases 1-30,text,true,,4146,15,15,508,0
1480054596561,1313,Send Login,200,OK,Weather Predictor Test Cases 1-31,text,true,,3206,15,15,809,0
1480054596751,1418,Send Login,200,OK,Weather Predictor Test Cases 1-32,text,true,,3206,16,16,928,0
1480054597881,651,Login,200,OK,Weather Predictor Test Cases 1-35,text,true,,3605,17,17,364,0
1480054597878,675,Get Weather,200,OK,Weather Predictor Test Cases 1-31,text,true,,4146,17,17,675,0
1480054593012,5618,Post Weather,200,OK,Weather Predictor Test Cases 1-21,text,true,,4638,17,17,4678,0
1480054598633,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-21,text,true,,2380,17,17,0,0
1480054598172,534,Get Weather,200,OK,Weather Predictor Test Cases 1-32,text,true,,4146,16,16,534,0
1480054593658,5168,Post Weather,200,OK,Weather Predictor Test Cases 1-22,text,true,,4638,16,16,4421,0
1480054598829,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-22,text,true,,2381,16,16,0,0
1480054598382,512,Login,200,OK,Weather Predictor Test Cases 1-36,text,true,,3599,16,16,512,0
1480054597637,1414,Send Login,200,OK,Weather Predictor Test Cases 1-33,text,true,,3206,16,16,687,0
1480054597827,1352,Send Login,200,OK,Weather Predictor Test Cases 1-34,text,true,,3206,16,16,854,0
1480054594911,4643,Post Weather,200,OK,Weather Predictor Test Cases 1-23,text,true,,3386,17,17,3925,0
1480054599557,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-23,text,true,,2381,17,17,0,0
1480054593637,5996,Post Weather,200,OK,Weather Predictor Test Cases 1-20,text,true,,3385,16,16,5059,0
1480054599636,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-20,text,true,,2380,16,16,0,0
1480054599183,492,Get Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,4146,15,15,492,0
1480054599055,683,Get Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4146,15,15,683,0
1480054598535,1246,Send Login,200,OK,Weather Predictor Test Cases 1-35,text,true,,3206,15,15,788,0
1480054598882,911,Login,200,OK,Weather Predictor Test Cases 1-37,text,true,,3597,15,15,626,0
1480054599383,479,Login,200,OK,Weather Predictor Test Cases 1-38,text,true,,3601,15,15,479,0
1480054598896,1055,Send Login,200,OK,Weather Predictor Test Cases 1-36,text,true,,3206,16,16,723,0
1480054599784,257,Get Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,4146,16,16,257,0
1480054594893,5755,Post Weather,200,OK,Weather Predictor Test Cases 1-24,text,true,,3378,17,17,4802,0
1480054600651,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-24,text,true,,2379,17,17,0,0
1480054599883,820,Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3601,16,16,540,0
1480054599955,849,Get Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,4146,16,16,849,0
1480054599797,1101,Send Login,200,OK,Weather Predictor Test Cases 1-37,text,true,,3206,17,17,672,0
1480054600384,513,Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3603,17,17,513,0
1480054596473,4505,Post Weather,200,OK,Weather Predictor Test Cases 1-28,text,true,,3379,17,17,4017,0
1480054600981,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-28,text,true,,2380,17,17,0,0
1480054595715,5286,Post Weather,200,OK,Weather Predictor Test Cases 1-25,text,true,,3387,16,16,4775,0
1480054601005,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-25,text,true,,2380,16,16,0,0
1480054596483,4597,Post Weather,200,OK,Weather Predictor Test Cases 1-26,text,true,,3379,15,15,3339,0
1480054601082,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-26,text,true,,2380,15,15,0,0
1480054600884,629,Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3599,15,15,450,0
1480054599864,1763,Send Login,200,OK,Weather Predictor Test Cases 1-38,text,true,,3206,15,15,993,0
1480054600917,807,Get Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,4146,15,15,807,0
1480054601385,372,Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3599,15,15,372,0
1480054597859,3949,Post Weather,200,OK,Weather Predictor Test Cases 1-30,text,true,,3385,15,15,3386,0
1480054601810,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-30,text,true,,2380,15,15,0,0
1480054600705,1163,Send Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3206,14,14,737,0
1480054601871,530,Get Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,4146,16,16,530,0
1480054601630,945,Get Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,4146,16,16,945,0
1480054597669,4976,Post Weather,200,OK,Weather Predictor Test Cases 1-27,text,true,,4638,16,16,4135,0
1480054602648,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-27,text,true,,2380,16,16,0,0
1480054597265,5442,Post Weather,200,OK,Weather Predictor Test Cases 1-29,text,true,,3380,15,15,4647,0
